index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
1691,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-09,Performance not good please replace this item,1.0 out of 5 stars,Apple,rajkumar,Product not good
1692,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2020-02-10,Product is good but i didn't get my bill yet.,5.0 out of 5 stars,Apple,Rahul sharma,Bill
1693,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-11-26,Charger does not work anymore,3.0 out of 5 stars,Apple,Shopdoc,Charger bekaar
1694,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-29,Very nice product. Bought it for 44999 for my friend. Excellent performance battery and camera.,5.0 out of 5 stars,Apple,Mohsin Khan,Nice apple product in this price range
1695,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-11-04,"Nothing to say about the iPhone. It's an iPhone. For review, pros & cons please refer to google search.",5.0 out of 5 stars,Apple,Amazon Customer,iPhone XR.
1696,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-05,Excellent in price segment. No android is closer to xr..even one plus 7 t nor asus rog2,5.0 out of 5 stars,Apple,devesh rathore,Best in price segment in all typ of mibile
1697,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-24,Amazon is far better than any competition like Flipkart. Got original product and even checked with apple care,5.0 out of 5 stars,Apple,Amazon Customer,Amazon is better than flipkart
1698,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-10-07,"Purchased it of 38k, colour side excellent choice.",5.0 out of 5 stars,Apple,ravinder,Excellent phone.
1699,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=169,India,2019-11-20,Sensors not working properly.  Seems defective pieces sold out during big sales,3.0 out of 5 stars,Apple,Alok R.,Just Not What Apple Stands For
1700,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-07-08,Amazing phone Quality superb,5.0 out of 5 stars,Apple,Manish yadav,Awesome
1701,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2020-03-05,Display is lcd and quality cannot be compared with x or xs,5.0 out of 5 stars,Apple,FAZIL,"Great one, but not the best"
1702,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-10-07,Awesome,5.0 out of 5 stars,Apple,Sreekar R C,Excellent
1703,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-11-03,The delivery was very fast and the phone is really good. It has a really good camera and battery life.,5.0 out of 5 stars,Apple,Amazon Customer,Awesome phone
1704,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-02-07,Not as expected,5.0 out of 5 stars,Apple,Sunny,Not so good
1705,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-11-08,I was a android user since 2010 and I don’t like Apple devices but after buying XR i am in love with this device,5.0 out of 5 stars,Apple,Priyaranjan Mishra,Perfect practical phone
1706,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-11-12,👍🏻just what I was looking for!,5.0 out of 5 stars,Apple,SMittal,Great 👍🏻
1707,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-11-23,"First off, the battery life is Very good",5.0 out of 5 stars,Apple,sagar,Awsome phone ever
1708,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-11-05,Fantastic performance,5.0 out of 5 stars,Apple,Lvvsv prasad Lanka,Good choice
1709,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=170,India,2019-10-28,My dream phone its the best phone for me,5.0 out of 5 stars,Apple,Sachin Rana,Superb
1710,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-10-21,Doesn’t have finger print sensor. But Face ID works well. Good phone with great battery life and great battery,5.0 out of 5 stars,Apple,Amazon Customer,Great phone
1711,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-06-20,Better than buying an iPhone X,4.0 out of 5 stars,Apple,NextDoorNerd,Excellent Phone
1712,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-11-10,I am very with I phone XR. Amazon delivery is in time. Genuine Product.,5.0 out of 5 stars,Apple,HIREN HANSORA,I love this I phone XR
1713,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-10-20,Good product,5.0 out of 5 stars,Apple,Pushapa maurya,Product is good
1714,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-11-07,"Good product, as usual Apple phone rocks",5.0 out of 5 stars,Apple,Vivek Ekbote,excellent service by amazon
1715,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-11-02,"A robust, long battery life iPhone you can trust in. Also waterproof, checked.",5.0 out of 5 stars,Apple,Saurabh,Robust. Excellent.
1716,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-11-05,Very nice,5.0 out of 5 stars,Apple,Amazon Customer,Very nice
1717,Apple iPhone XR (64GB) - Black,One person found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-11-13,Good phone at 39K,5.0 out of 5 stars,Apple,Aritra Chatterjee,Great phone
1718,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-10-05,Awesome product from apple and very fast delivery by amazon..,5.0 out of 5 stars,Apple,Paresh,Nice product
1719,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=171,India,2019-10-07,Overall was super but little little problem,2.0 out of 5 stars,Apple,Gowthaman B Mohan,Not BAD
1720,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-10-23,Good product,4.0 out of 5 stars,Apple,Mantu sah,Good product
1721,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-11-28,Best quality,5.0 out of 5 stars,Apple,Aju Aniyan,Awesome
1722,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-11-10,Great mobile,5.0 out of 5 stars,Apple,Aravind Prakash,Loving it
1723,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-11-18,Overall Good,5.0 out of 5 stars,Apple,Amazon Customer,Iphone XR
1724,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-10-11,Bought this phone and used for a week. Worth product and lovely upgrade from iPhone 6+,5.0 out of 5 stars,Apple,Karthikeyan,Great Product
1725,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2020-02-29,Excellent product.  Ease of use and good features with iOS reliability,5.0 out of 5 stars,Apple,Amazon Customer,Excellent product
1726,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-11-14,"Product delivery was good was expecting much more safer but, its ok!",4.0 out of 5 stars,Apple,Sharad Malani,Good quality
1727,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-11-04,Great display... great camera in natural light... avg performance in low light.... amazing battery life....  amazing looks....,5.0 out of 5 stars,Apple,Satyam,A phone with flaws...
1728,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-10-20,Good phone.,5.0 out of 5 stars,Apple,RamKumar,Worth the buy
1729,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=172,India,2019-09-12,Great,5.0 out of 5 stars,Apple,Amazon Customer,Great
1730,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-10-02,Xr is good phone,5.0 out of 5 stars,Apple,Deepak,Good product and fast delivery
1731,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-10-14,All good less weight,5.0 out of 5 stars,Apple,Bibhu,Good buy
1732,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2020-01-25,"Iphone means Iphone. first time i switch on iphone, what an experience..i bought at 48000 for 128 xr, go for it......",5.0 out of 5 stars,Apple,kuldeep singh,"iPhone means iPhone, no need to review"
1733,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-11-01,I have to unnecessarily visit the apple service center multiple times because i have been delivered a faulty product.,1.0 out of 5 stars,Apple,Nachiket,Given Faulty piece which shutdown after using for a day
1734,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-11-04,Apple XR is the best budget iPhone.,5.0 out of 5 stars,Apple,Abhijeet S.,XR Ricks....
1735,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2020-02-29,This is good iPhone on this prices,5.0 out of 5 stars,Apple,MD adeeb,This good phone
1736,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-10-03,"Good phone from Apple, expectation fulfilled",5.0 out of 5 stars,Apple,Supro,Brilliant Product
1737,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-11-14,Awesome phone,5.0 out of 5 stars,Apple,Vipul Vadoliya,Best price
1738,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-10-18,I got it for 42999 & it's awesome.,5.0 out of 5 stars,Apple,Manu R Das,Awesome product
1739,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=173,India,2019-07-24,Like,5.0 out of 5 stars,Apple,Sudarshan kumar,Nice
1740,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-12-05,I phone XR is one of the best buy after the price cut. it has a excellent battery backup & camera is amazing,5.0 out of 5 stars,Apple,Syed Ayaz,Battery Champ
1741,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-10-06,Very good n apt to its name iPhone,5.0 out of 5 stars,Apple,Amazon Customer,Perfect phone
1742,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-11-22,My First iPhone. Moved from OP 6T to iPhone Xr. Best Ever Experience.,5.0 out of 5 stars,Apple,jagadeesh,Perfectly Packed iPhone
1743,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-11-14,Nice,5.0 out of 5 stars,Apple,Tushar Kapat,Nice
1744,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-12-31,We are facing touch screen issue in the iPhone it's not even 20 days completed to the phone . I am putting it for replacement,3.0 out of 5 stars,Apple,Ranveer singh,Touch screen issue
1745,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-10-05,The notch is a bit of a distraction while watching video’s on full screen.. but it grows over you after something days of use,5.0 out of 5 stars,Apple,Uday Kiran L,Definitely worthy it
1746,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-11-07,Regret to buy this after launch of iphone 11 in same price ...,4.0 out of 5 stars,Apple,KARTIK,Good iphone before release of iPhone 11
1747,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-10-29,"Awesome battery life, user interface is also good with an eye catching look.",4.0 out of 5 stars,Apple,Mehul Verma,iPhoneWorth the money
1748,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-10-31,Battery life superb,5.0 out of 5 stars,Apple,s. c.,Very good
1749,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=174,India,2019-09-10,👌🏻,5.0 out of 5 stars,Apple,Prashant singh,👌🏻
1750,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2019-08-04,Best iphone,5.0 out of 5 stars,Apple,sanibha,Best iphone
1751,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2019-12-17,just goo for it nothing is better then any another mombile at this price... the iphone xr gives you a ausome felling,5.0 out of 5 stars,Apple,Hari,BEAST PHONE OF THE YEAR
1752,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2019-11-05,The best phone apple has ever produced,5.0 out of 5 stars,Apple,shreeyash,Amazing phone
1753,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2019-10-20,If u talk about the review no need for reviews for iPhone just grab it👌👌👌👌👌,5.0 out of 5 stars,Apple,Umamaheshwar,iPhone ever green product
1754,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2019-11-09,The best product I’m using after iPhone 6s... Grate value for money... Need some improvement in connection quality...,5.0 out of 5 stars,Apple,Srinadh Lolla,Nice product
1755,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=175,India,2020-02-13,Best for gaming .,4.0 out of 5 stars,Apple,Karan Warn,Ultimate gaming phone
